date,name,close
2026-02-23,通信網路類指數,203.22
2026-02-23,造紙類指數,250.58
2026-02-23,運動休閒類指數,67.73
2026-02-23,金融保險類指數,2563.99
2026-02-23,鋼鐵類指數,122.41
2026-02-23,電器電纜類指數,108.35
2026-02-23,電子工業類指數,2076.92
2026-02-23,電子通路類指數,276.53
2026-02-23,電子零組件類指數,524.89
2026-02-23,電子類兩倍槓桿指數,198380.65
2026-02-23,電子類反向指數,1157.9
2026-02-23,電機機械類指數,499.69
2026-02-23,電腦及週邊設備類指數,301.5
2026-02-23,食品類指數,1991.16
2026-02-24,光電類指數,43.4
2026-02-24,其他電子類指數,228.61
2026-02-24,其他類指數,271.88
2026-02-24,化學生技醫療類指數,153.67
2026-02-24,化學類指數,169.63
2026-02-24,半導體類指數,1173.13
2026-02-24,塑膠化工類指數,790.5
2026-02-24,塑膠類指數,198.28
2026-02-24,寶島股價指數,38579.21
2026-02-24,小型股300指數,11944.44
2026-02-24,居家生活類指數,111.29
2026-02-24,建材營造類指數,481.86
2026-02-24,數位雲端類指數,38.15
2026-02-24,未含金融指數,30996.9
2026-02-24,未含金融電子指數,14622.36
2026-02-24,未含電子指數,20890.21
2026-02-24,機電類指數,11867.18
2026-02-24,橡膠類指數,195.95
2026-02-24,水泥窯製類指數,641.06
2026-02-24,水泥類指數,130.21
2026-02-24,汽車類指數,320.65
2026-02-24,油電燃氣類指數,73.71
2026-02-24,玻璃陶瓷類指數,132.45
2026-02-24,生技醫療類指數,89.09
2026-02-24,發行量加權股價指數,34700.82
2026-02-24,紡織纖維類指數,529.63
2026-02-24,綠能環保類指數,110.31
2026-02-24,臺指反向一倍指數,1746.26
2026-02-24,臺指日報酬兩倍指數,133365.25
2026-02-24,臺灣50指數,31815.19
2026-02-24,臺灣50權重上限30%指數,24874.48
2026-02-24,臺灣中型100指數,28118.64
2026-02-24,臺灣公司治理100指數,21722.74
2026-02-24,臺灣就業99指數,20462.01
2026-02-24,臺灣發達指數,14208.59
2026-02-24,臺灣資訊科技指數,66422.71
2026-02-24,臺灣高股息指數,10991.19
2026-02-24,臺灣高薪100指數,16312.98
2026-02-24,航運類指數,184.28
2026-02-24,觀光餐旅類指數,105.84
2026-02-24,貿易百貨類指數,237.14
2026-02-24,資訊服務類指數,199.92
2026-02-24,通信網路類指數,204.55
2026-02-24,造紙類指數,255.93
2026-02-24,運動休閒類指數,67.09
2026-02-24,金融保險類指數,2558.1
2026-02-24,鋼鐵類指數,123.16
2026-02-24,電器電纜類指數,111.22
2026-02-24,電子工業類指數,2146.46
2026-02-24,電子通路類指數,280.78
2026-02-24,電子零組件類指數,551.87
2026-02-24,電子類兩倍槓桿指數,211665.12
2026-02-24,電子類反向指數,1119.13
2026-02-24,電機機械類指數,503.28
2026-02-24,電腦及週邊設備類指數,305.0
2026-02-24,食品類指數,1975.55
2026-02-25,光電類指數,43.41
2026-02-25,其他電子類指數,239.58
2026-02-25,其他類指數,271.45
2026-02-25,化學生技醫療類指數,153.78
2026-02-25,化學類指數,170.56
2026-02-25,半導體類指數,1199.13
2026-02-25,塑膠化工類指數,813.11
2026-02-25,塑膠類指數,210.94
2026-02-25,寶島股價指數,39331.57
2026-02-25,小型股300指數,11980.77
